Beseda,Števec
dokler,442
volja,442
gotov,441
brati,438
strokovnjak,438
razmera,438
pristojen,437
odprt,437
sklic,436
kriv,436
omogočati,436
sprejem,434
motiti,434
znesek,434
ogromen,432
vrednota,432
spremljati,431
vsekakor,431
7,430
pošten,430
lastnik,428
napačen,427
greda,427
kazenski,426
natančen,425
objekt,425
storitev,424
izključen,424
ponavljati,423
močen,420
9,419
stavek,419
jemati,418
priznati,418
proračunski,417
naveden,416
oblika,415
padel,415
11,414
urgenten,413
pomeniti,412
jutro,412
poudariti,412
pripomba,412
razmerje,411
demokratičen,411
temelj,409
nivo,409
svetoven,408
ljubljanski,408
policist,408
nenazadnje,407
pripeljati,405
last,404
kam,403
takraten,402
negativen,402
navesti,398
veda,398
popraviti,397
urejen,397
zadolževanje,394
mimo,394
prenesti,393
dovoljenje,392
minimalen,392
aktivnost,391
zraven,391
tehničen,390
dopolnitev,390
delež,389
pravilen,389
bolje,388
predpis,388
25,387
dogodek,386
opravičevati,386
korekten,386
fakulteta,384
centralen,383
prebivalec,382
dolžen,382
nadaljnji,381
urejati,381
premalo,381
smiseln,381
uporaba,381
spoštovanje,379
namenjen,379
e,377
2017,377
medicinski,377
povečevati,376
maga,376
desus,376
narod,375
kvaliteten,374
sporen,374
opredeliti,374
zlasti,373
ovira,372
kmetija,372
demokracija,372
poskrbeti,371
arhiv,368
podpis,368
aktiven,368
integriteta,367
glava,366
sporazum,366
prejeti,366
želja,365
hrvaški,365
graditi,365
holding,365
določiti,364
vir,364
pobuda,364
nasprotje,364
vena,363
tveganje,362
teči,361
vezan,360
zakonodajen,360
naraven,359
dosti,358
zaključen,357
zbornica,357
pustiti,357
načelo,357
hotel,356
zaključek,355
držati,355
