Beseda,Števec
nikakor,99
začenjati,99
kontekst,99
izhajati,99
rabiti,99
bon,99
prekinjati,99
srečanje,99
letos,98
stopnja,98
40,98
vir,98
zaključen,97
kriterij,97
živeti,97
ostajati,97
25,97
prebivalec,97
revščina,97
pristop,97
predhoden,97
obvezen,97
uporabnik,96
zgodovina,96
okoliščina,96
pripeljati,96
dialog,96
pripravljati,95
soglasje,95
priznati,95
17,95
gorenek,95
marijan,95
oblikovanje,94
resor,94
vabljen,94
poraba,94
čakati,94
tujina,94
držati,94
omenjati,94
izgradnja,94
